customer_id,tenure_months,contract_type,monthly_charges,support_calls,payment_delay_days,is_senior_citizen,has_addon_services,churned,avg_monthly_spend_per_tenure,high_support_contact,is_month_to_month,churn_risk_score
CUST_02722,26,One year,1215.77,1,29,0,0,1,46.760384615384616,0,0,0.582
CUST_02723,51,Month-to-month,2688.65,1,1,0,0,0,52.71862745098039,0,1,0.541
CUST_02724,1,One year,2731.92,0,11,0,0,1,2731.92,0,0,0.549
CUST_02725,50,Month-to-month,2181.88,2,26,0,1,0,43.6376,0,1,0.479
CUST_02726,36,Month-to-month,1159.95,1,10,0,0,0,32.22083333333333,0,1,0.453
CUST_02727,37,One year,400.16,1,29,0,1,0,10.815135135135137,0,0,0.245
CUST_02728,16,Month-to-month,1529.65,1,2,1,0,1,95.603125,0,1,0.656
CUST_02729,5,One year,2936.81,1,3,0,1,0,587.362,0,0,0.318
CUST_02730,11,One year,2761.47,3,19,0,1,0,251.04272727272726,1,0,0.472
CUST_02731,51,Month-to-month,2711.66,3,0,0,0,1,53.16980392156862,1,1,0.709
CUST_02732,65,Month-to-month,877.13,4,5,0,1,0,13.494307692307693,1,1,0.358
CUST_02733,47,Month-to-month,674.89,3,27,0,1,0,14.359361702127659,1,1,0.48
CUST_02734,7,Month-to-month,682.63,2,27,0,0,1,97.51857142857143,0,1,0.83
CUST_02735,27,Month-to-month,1910.77,1,28,0,0,1,70.76925925925926,0,1,0.778
CUST_02736,15,Month-to-month,1347.58,2,22,0,0,0,89.83866666666667,0,1,0.808
CUST_02737,58,Month-to-month,824.76,1,24,0,1,0,14.22,0,1,0.45
CUST_02738,8,Month-to-month,2011.99,1,17,1,1,0,251.49875,0,1,0.663
CUST_02739,24,Month-to-month,2665.19,1,5,0,0,1,111.04958333333333,0,1,0.692
CUST_02740,17,Two year,2368.5,0,0,0,0,0,139.3235294117647,0,0,0.225
CUST_02741,12,Two year,333.54,2,16,0,0,0,27.795,0,0,0.216
CUST_02742,3,Month-to-month,2927.88,3,7,0,1,1,975.96,1,1,0.76
CUST_02743,51,Month-to-month,1917.14,1,6,0,1,1,37.590980392156865,0,1,0.324
CUST_02744,36,One year,1764.38,2,14,1,0,0,49.010555555555555,0,0,0.354
CUST_02745,41,Month-to-month,1145.38,1,3,0,1,0,27.93609756097561,0,1,0.377
CUST_02746,55,Two year,383.93,3,16,1,1,0,6.980545454545455,1,0,0.13
CUST_02747,8,Two year,2544.47,2,5,1,0,0,318.05875,0,0,0.346
CUST_02748,32,Month-to-month,575.26,4,18,0,1,0,17.976875,1,1,0.432
CUST_02749,61,Two year,2302.7,1,20,0,1,0,37.74918032786885,0,0,0.223
CUST_02750,46,Month-to-month,2205.35,3,27,0,0,1,47.94239130434782,1,1,0.717
CUST_02751,36,Month-to-month,2392.68,5,1,1,0,0,66.46333333333332,1,1,0.566
CUST_02752,59,Month-to-month,2630.0,1,6,0,1,0,44.57627118644068,0,1,0.331
CUST_02753,10,One year,1435.26,3,14,0,1,1,143.526,1,0,0.531
CUST_02754,44,Month-to-month,1679.65,1,27,0,1,0,38.17386363636364,0,1,0.426
CUST_02755,62,Month-to-month,541.78,3,12,0,1,1,8.738387096774193,1,1,0.468
CUST_02756,11,Month-to-month,2932.49,2,18,0,0,1,266.59,0,1,0.766
CUST_02757,45,Month-to-month,2393.06,0,8,0,1,0,53.17911111111111,0,1,0.415
CUST_02758,58,Month-to-month,841.2,3,11,0,1,1,14.50344827586207,1,1,0.502
CUST_02759,50,Two year,1982.46,1,28,0,0,0,39.6492,0,0,0.375
CUST_02760,70,One year,2223.53,4,12,0,1,1,31.764714285714287,1,0,0.522
CUST_02761,59,Month-to-month,2595.34,1,6,0,1,0,43.98881355932204,0,1,0.329
CUST_02762,71,Month-to-month,555.44,2,15,0,1,0,7.8230985915492965,0,1,0.305
CUST_02763,49,Month-to-month,1360.05,1,21,0,1,0,27.756122448979593,0,1,0.389
CUST_02764,16,One year,664.8,2,24,1,0,0,41.55,0,0,0.325
CUST_02765,62,Month-to-month,2401.25,0,20,0,1,0,38.729838709677416,0,1,0.378
CUST_02766,61,Month-to-month,2275.73,1,22,1,0,1,37.307049180327866,0,1,0.607
CUST_02767,40,Month-to-month,1380.65,1,17,0,1,0,34.51625,0,1,0.408
CUST_02768,18,Month-to-month,908.44,4,4,0,1,1,50.46888888888889,1,1,0.695
CUST_02769,33,Month-to-month,2790.57,5,4,0,1,0,84.56272727272727,1,1,0.707
CUST_02770,21,One year,856.35,2,27,0,1,1,40.77857142857143,0,0,0.532
CUST_02771,14,Month-to-month,420.74,2,24,0,1,1,30.052857142857142,0,1,0.624
CUST_02772,29,One year,2209.76,2,4,0,1,0,76.19862068965519,0,0,0.282
CUST_02773,20,One year,2191.85,2,2,0,1,0,109.5925,0,0,0.237
CUST_02774,48,One year,2694.5,3,26,0,0,0,56.135416666666664,1,0,0.46
CUST_02775,55,Month-to-month,1860.84,2,28,0,0,0,33.83345454545454,0,1,0.611
CUST_02776,26,Month-to-month,1869.72,2,21,1,0,1,71.91230769230769,0,1,0.789
CUST_02777,57,Two year,1391.84,2,22,0,1,0,24.418245614035087,0,0,0.232
CUST_02778,20,Two year,2371.78,2,21,0,0,1,118.58900000000001,0,0,0.593
CUST_02779,46,Two year,1669.08,0,29,0,0,0,36.28434782608696,0,0,0.344
CUST_02780,24,Month-to-month,2795.44,0,4,0,1,0,116.47666666666667,0,1,0.373
CUST_02781,41,Two year,2521.05,2,24,0,1,1,61.489024390243905,0,0,0.448
CUST_02782,3,One year,493.52,1,12,0,1,0,164.50666666666666,0,0,0.26
CUST_02783,49,Month-to-month,2439.7,1,11,0,1,1,49.789795918367346,0,1,0.357
CUST_02784,42,Month-to-month,2717.08,1,18,0,1,1,64.69238095238094,0,1,0.564
CUST_02785,18,Month-to-month,1883.7,2,29,0,0,1,104.65,0,1,0.837
CUST_02786,46,Two year,2448.24,1,29,0,0,0,53.22260869565217,0,0,0.363
CUST_02787,48,Month-to-month,1984.38,0,27,1,0,1,41.34125,0,1,0.675
CUST_02788,32,Month-to-month,1364.64,2,5,0,1,0,42.645,0,1,0.404
CUST_02789,68,Two year,1298.95,3,29,0,1,1,19.10220588235294,1,0,0.277
CUST_02790,69,Two year,1776.28,2,5,0,1,0,25.743188405797103,0,0,0.18
CUST_02791,50,Two year,1828.23,2,3,0,0,0,36.5646,0,0,0.149
CUST_02792,55,One year,489.86,1,19,0,1,0,8.906545454545455,0,0,0.095
CUST_02793,34,Month-to-month,483.24,2,2,0,1,0,14.212941176470588,0,1,0.297
CUST_02794,25,Month-to-month,1341.29,1,9,0,0,0,53.6516,0,1,0.589
CUST_02795,51,Month-to-month,669.99,2,0,0,0,1,13.137058823529411,0,1,0.348
CUST_02796,42,Month-to-month,333.08,0,19,0,1,0,7.93047619047619,0,1,0.242
CUST_02797,40,Month-to-month,1426.25,0,19,1,1,0,35.65625,0,1,0.361
CUST_02798,37,Month-to-month,531.2,2,24,0,0,1,14.356756756756758,0,1,0.566
CUST_02799,6,One year,2661.77,2,4,1,1,0,443.62833333333333,0,0,0.259
CUST_02800,14,Two year,1496.56,2,23,0,1,1,106.89714285714285,0,0,0.601
CUST_02801,52,Month-to-month,2842.96,1,4,0,0,1,54.67230769230769,0,1,0.629
CUST_02802,27,Month-to-month,1873.59,1,10,0,0,0,69.39222222222222,0,1,0.576
CUST_02803,65,One year,2404.24,1,19,0,0,0,36.988307692307686,0,0,0.344
CUST_02804,48,Month-to-month,550.34,2,6,0,1,1,11.465416666666668,0,1,0.346
CUST_02805,63,Two year,870.76,4,21,1,0,0,13.821587301587302,1,0,0.211
CUST_02806,26,Month-to-month,2672.72,3,16,0,0,1,102.79692307692306,1,1,0.759
CUST_02807,59,Month-to-month,2250.8,2,20,0,1,0,38.14915254237288,0,1,0.453
CUST_02808,12,One year,2500.42,2,4,0,0,1,208.36833333333334,0,0,0.378
CUST_02809,49,Month-to-month,2018.44,3,22,0,0,0,41.19265306122449,1,1,0.624
CUST_02810,27,Month-to-month,1546.49,0,11,0,0,0,57.27740740740741,0,1,0.516
CUST_02811,23,One year,752.58,0,2,1,0,0,32.72086956521739,0,0,0.172
CUST_02812,15,Two year,2234.73,1,21,0,0,1,148.982,0,0,0.559
CUST_02813,55,Month-to-month,1669.08,0,27,0,0,1,30.34690909090909,0,1,0.587
CUST_02814,23,One year,1280.51,0,9,0,0,0,55.67434782608696,0,0,0.259
CUST_02815,3,Month-to-month,783.36,0,7,0,1,1,261.12,0,1,0.496
CUST_02816,5,Two year,2068.45,0,6,0,1,0,413.68999999999994,0,0,0.268
CUST_02817,16,Two year,1905.23,1,14,0,0,0,119.076875,0,0,0.482
CUST_02818,38,Month-to-month,2196.6,1,24,0,0,1,57.805263157894736,0,1,0.688
CUST_02819,23,Month-to-month,2344.23,1,28,1,1,1,101.92304347826087,0,1,0.813
CUST_02820,30,Month-to-month,558.55,1,8,0,1,0,18.618333333333332,0,1,0.321
CUST_02821,10,Month-to-month,2042.87,1,21,1,1,0,204.28699999999998,0,1,0.698
CUST_02822,20,One year,1443.13,0,24,1,0,1,72.15650000000001,0,0,0.557
CUST_02823,43,One year,1003.36,2,1,0,1,0,23.333953488372092,0,0,0.121
CUST_02824,48,Two year,868.95,1,13,0,0,1,18.103125000000002,0,0,0.175
CUST_02825,13,Month-to-month,1790.71,0,21,0,1,0,137.74692307692308,0,1,0.6
CUST_02826,64,One year,1340.29,1,16,1,0,0,20.94203125,0,0,0.204
CUST_02827,45,Month-to-month,1971.24,3,24,0,1,0,43.80533333333334,1,1,0.626
CUST_02828,28,Month-to-month,1022.74,3,15,0,1,0,36.526428571428575,1,1,0.573
CUST_02829,25,Month-to-month,1671.16,0,8,0,1,0,66.8464,0,1,0.368
CUST_02830,23,Month-to-month,2795.44,4,19,0,1,1,121.54086956521739,1,1,0.804
CUST_02831,48,Two year,1159.64,3,1,0,1,1,24.159166666666668,1,0,0.262
CUST_02832,53,Two year,1958.99,1,6,0,1,0,36.962075471698114,0,0,0.093
CUST_02833,59,One year,1332.24,2,23,0,1,0,22.580338983050847,0,0,0.191
CUST_02834,55,One year,1656.01,1,4,1,1,0,30.109272727272728,0,0,0.1
CUST_02835,14,One year,747.17,2,29,0,0,0,53.36928571428571,0,0,0.481
CUST_02836,20,One year,2357.15,2,15,0,0,1,117.8575,0,0,0.553
CUST_02837,36,Month-to-month,1812.71,0,4,0,1,0,50.35305555555556,0,1,0.308
CUST_02838,29,Month-to-month,1594.83,3,26,0,0,1,54.99413793103448,1,1,0.804
CUST_02839,21,Month-to-month,753.48,0,1,0,0,1,35.88,0,1,0.425
CUST_02840,9,One year,2036.86,1,11,1,0,1,226.31777777777776,0,0,0.499
CUST_02841,28,Month-to-month,898.3,2,17,0,1,1,32.082142857142856,0,1,0.555
CUST_02842,56,Month-to-month,2014.52,2,22,0,0,0,35.973571428571425,0,1,0.597
CUST_02843,69,Two year,1701.2,2,7,1,0,0,24.655072463768118,0,0,0.204
CUST_02844,38,One year,955.29,2,22,0,0,0,25.13921052631579,0,0,0.285
CUST_02845,34,Month-to-month,2849.02,3,13,0,0,1,83.79470588235294,1,1,0.742
CUST_02846,63,Two year,2376.41,1,13,0,1,0,37.720793650793645,0,0,0.171
CUST_02847,66,Month-to-month,2708.74,0,16,1,0,0,41.04151515151515,0,1,0.432
CUST_02848,32,Month-to-month,2279.7,0,10,0,1,0,71.240625,0,1,0.42
CUST_02849,60,Month-to-month,762.07,1,5,0,0,0,12.701166666666667,0,1,0.307
CUST_02850,23,Two year,621.06,3,25,1,1,1,27.00260869565217,1,0,0.492
CUST_02851,3,Two year,523.3,3,24,0,1,1,174.4333333333333,1,0,0.633
CUST_02852,64,Two year,329.7,2,12,0,1,1,5.1515625,0,0,0.103
CUST_02853,40,One year,2634.47,1,22,0,1,0,65.86175,0,0,0.355
CUST_02854,1,One year,1669.08,2,0,0,0,0,1669.08,0,0,0.309
CUST_02855,5,Month-to-month,1612.98,1,4,1,0,1,322.596,0,1,0.736
CUST_02856,31,Month-to-month,869.52,0,16,0,0,1,28.049032258064514,0,1,0.585
CUST_02857,21,Two year,1539.79,2,10,0,0,0,73.32333333333334,0,0,0.415
CUST_02858,39,Month-to-month,1922.65,0,9,0,1,0,49.29871794871795,0,1,0.33
CUST_02859,11,Month-to-month,441.84,1,22,0,0,1,40.167272727272724,0,1,0.611
CUST_02860,29,Month-to-month,2735.03,0,18,0,1,1,94.31137931034483,0,1,0.617
CUST_02861,19,One year,2461.8,0,16,1,0,1,129.56842105263158,0,0,0.451
CUST_02862,53,Two year,2647.54,2,12,0,0,0,49.95358490566038,0,0,0.278
CUST_02863,6,One year,2117.5,2,15,0,1,1,352.9166666666667,0,0,0.429
CUST_02864,56,Two year,988.83,2,10,0,0,0,17.657678571428573,0,0,0.118
CUST_02865,43,Month-to-month,1348.07,1,11,0,1,1,31.350465116279068,0,1,0.344
CUST_02866,52,One year,887.8,4,21,0,0,0,17.073076923076922,1,0,0.198
CUST_02867,16,One year,2354.43,1,18,0,0,0,147.151875,0,0,0.531
CUST_02868,24,Month-to-month,2523.12,4,7,1,0,1,105.13,1,1,0.795
CUST_02869,69,One year,1119.3,1,13,0,0,1,16.22173913043478,0,0,0.29
CUST_02870,37,Month-to-month,1752.13,1,11,0,1,1,47.354864864864865,0,1,0.471
CUST_02871,50,Month-to-month,1621.55,2,23,1,0,1,32.431,0,1,0.656
CUST_02872,13,Month-to-month,1879.45,0,26,0,0,1,144.57307692307694,0,1,0.689
CUST_02873,36,Two year,300.85,2,19,0,1,0,8.356944444444444,0,0,0.182
CUST_02874,5,One year,1827.84,3,8,0,1,0,365.568,1,0,0.403
CUST_02875,47,Month-to-month,1775.02,0,7,0,0,0,37.766382978723406,0,1,0.322
CUST_02876,4,Two year,1718.21,2,12,0,1,1,429.5525,0,0,0.47
CUST_02877,39,Month-to-month,2142.66,7,15,0,1,1,54.94,1,1,0.784
CUST_02878,56,Month-to-month,745.61,2,14,1,1,0,13.314464285714285,0,1,0.303
CUST_02879,4,One year,2332.72,2,18,0,1,1,583.18,0,0,0.498
CUST_02880,39,Two year,1677.38,1,24,0,1,0,43.00974358974359,0,0,0.228
CUST_02881,40,Two year,2740.34,3,23,1,0,1,68.5085,1,0,0.758
CUST_02882,38,Month-to-month,403.11,0,15,0,1,0,10.608157894736843,0,1,0.211
CUST_02883,54,Month-to-month,362.99,0,13,0,0,0,6.722037037037037,0,1,0.239
CUST_02884,49,Month-to-month,2850.49,1,8,1,1,0,58.173265306122445,0,1,0.471
CUST_02885,32,Month-to-month,1669.08,2,22,0,1,1,52.15875,0,1,0.59
CUST_02886,49,Month-to-month,1669.08,3,29,0,1,1,34.06285714285714,1,1,0.614
CUST_02887,59,Month-to-month,1022.18,3,8,0,0,0,17.325084745762712,1,1,0.308
CUST_02888,46,One year,377.84,1,0,0,1,1,8.21391304347826,0,0,0.288
CUST_02889,68,Two year,382.43,2,23,1,0,0,5.623970588235294,0,0,0.137
CUST_02890,35,Month-to-month,2769.93,0,21,0,0,0,79.14085714285714,0,1,0.464
CUST_02891,71,Two year,572.87,1,0,0,0,0,8.068591549295775,0,0,0.133
CUST_02892,55,One year,1426.42,1,18,0,1,1,25.93490909090909,0,0,0.238
CUST_02893,45,Two year,1143.95,1,25,0,1,0,25.421111111111113,0,0,0.227
CUST_02894,12,One year,2299.37,3,8,1,1,1,191.61416666666665,1,0,0.634
CUST_02895,48,Month-to-month,1516.02,2,21,0,1,1,31.58375,0,1,0.421
CUST_02896,46,One year,1927.4,2,7,1,0,0,41.9,0,0,0.184
CUST_02897,12,Two year,320.53,1,14,0,1,0,26.71083333333333,0,0,0.277
CUST_02898,24,One year,415.83,0,21,1,0,0,17.326249999999998,0,0,0.187
CUST_02899,27,Month-to-month,2193.77,0,17,0,1,1,81.25074074074074,0,1,0.623
CUST_02900,9,One year,2120.3,2,15,1,1,0,235.5888888888889,0,0,0.415
CUST_02901,38,Month-to-month,2795.9,1,8,0,0,0,73.57631578947368,0,1,0.614
CUST_02902,50,Month-to-month,2163.23,2,6,0,0,1,43.2646,0,1,0.416
CUST_02903,13,Month-to-month,1359.26,1,16,1,1,0,104.55846153846154,0,1,0.605
CUST_02904,63,Month-to-month,1899.47,1,10,0,1,1,30.15031746031746,0,1,0.319
CUST_02905,43,One year,1626.1,1,16,1,0,1,37.81627906976744,0,0,0.354
CUST_02906,10,One year,820.38,1,19,0,0,1,82.038,0,0,0.581
CUST_02907,33,Month-to-month,440.59,0,8,0,1,0,13.35121212121212,0,1,0.227
CUST_02908,7,Two year,1926.38,1,23,0,1,0,275.19714285714286,0,0,0.495
CUST_02909,63,One year,1838.23,0,3,0,1,0,29.17825396825397,0,0,0.101
CUST_02910,38,Month-to-month,1985.86,1,28,0,0,1,52.259473684210526,0,1,0.718
CUST_02911,13,One year,1669.08,0,7,0,0,1,128.39076923076922,0,0,0.343
CUST_02912,33,Month-to-month,321.76,3,0,0,0,1,9.75030303030303,1,1,0.632
CUST_02913,58,Two year,1967.25,0,7,0,0,0,33.918103448275865,0,0,0.135
CUST_02914,6,Two year,725.45,2,23,1,0,1,120.90833333333335,0,0,0.665
CUST_02915,70,Two year,2633.59,2,16,1,0,0,37.62271428571429,0,0,0.364
CUST_02916,18,Two year,674.83,2,24,0,0,0,37.49055555555556,0,0,0.346
CUST_02917,35,Month-to-month,2761.44,0,17,0,0,0,78.89828571428572,0,1,0.482
CUST_02918,38,Two year,873.36,1,25,0,0,0,22.98315789473684,0,0,0.234
CUST_02919,69,Month-to-month,995.24,3,2,1,1,0,14.423768115942028,1,1,0.36
CUST_02920,11,Month-to-month,2651.42,1,10,0,1,1,241.0381818181818,0,1,0.631
CUST_02921,55,Month-to-month,530.14,1,18,0,0,0,9.63890909090909,0,1,0.269
CUST_02922,41,One year,510.87,4,4,0,0,0,12.460243902439025,1,0,0.13
CUST_02923,52,Two year,2668.25,0,14,0,0,0,51.3125,0,0,0.329
CUST_02924,6,Month-to-month,1372.8,1,8,0,1,0,228.79999999999998,0,1,0.514
CUST_02925,51,One year,854.93,1,17,0,0,0,16.763333333333332,0,0,0.204
CUST_02926,47,Two year,1669.08,1,17,1,1,0,35.51234042553191,0,0,0.167
CUST_02927,23,Month-to-month,441.18,1,29,0,1,1,19.18173913043478,0,1,0.494
CUST_02928,45,Month-to-month,1087.78,5,8,0,1,0,24.172888888888888,1,1,0.4
CUST_02929,6,One year,2352.01,2,28,1,1,1,392.0016666666667,0,0,0.537
CUST_02930,54,One year,1115.3,5,9,1,0,0,20.6537037037037,1,0,0.18
CUST_02931,18,Month-to-month,981.3,4,6,0,1,1,54.516666666666666,1,1,0.648
CUST_02932,65,Month-to-month,600.08,1,2,0,0,1,9.232000000000001,0,1,0.338
CUST_02933,56,One year,1538.94,3,14,0,0,0,27.48107142857143,1,0,0.215
CUST_02934,67,One year,1938.31,3,23,0,0,1,28.93,1,0,0.562
CUST_02935,9,Two year,2267.64,0,7,0,0,0,251.95999999999998,0,0,0.325
CUST_02936,56,Month-to-month,654.02,0,26,0,1,0,11.678928571428571,0,1,0.326
CUST_02937,14,Month-to-month,1953.75,2,25,0,1,0,139.55357142857142,0,1,0.797
CUST_02938,42,One year,1981.09,2,10,0,0,0,47.16880952380952,0,0,0.28
CUST_02939,57,Two year,2861.87,4,16,1,1,0,50.208245614035086,1,0,0.297
CUST_02940,50,Month-to-month,970.82,0,10,0,1,0,19.4164,0,1,0.218
CUST_02941,70,Two year,2992.31,4,8,1,1,0,42.74728571428572,1,0,0.28
CUST_02942,39,Month-to-month,1516.43,1,27,0,1,0,38.882820512820516,0,1,0.453
CUST_02943,49,Two year,1678.65,3,6,0,1,0,34.25816326530612,1,0,0.191
CUST_02944,51,Month-to-month,1125.44,1,12,1,1,1,22.06745098039216,0,1,0.355
CUST_02945,43,Month-to-month,1675.62,0,21,1,1,0,38.96790697674418,0,1,0.422
CUST_02946,45,Month-to-month,2278.24,0,15,0,0,0,50.62755555555555,0,1,0.444
CUST_02947,55,Month-to-month,1857.04,1,25,0,1,1,33.76436363636363,0,1,0.469
CUST_02948,43,Month-to-month,2586.62,1,3,0,0,0,60.15395348837209,0,1,0.512
CUST_02949,69,Month-to-month,1134.93,2,25,0,0,0,16.448260869565217,0,1,0.483
CUST_02950,9,Month-to-month,2625.07,1,15,0,1,1,291.6744444444445,0,1,0.739
CUST_02951,1,Month-to-month,2885.66,3,21,0,0,1,2885.66,1,1,0.926
CUST_02952,55,One year,329.17,1,29,0,0,1,5.984909090909091,0,0,0.491
CUST_02953,9,Month-to-month,2037.98,1,26,0,0,1,226.44222222222223,0,1,0.836
CUST_02954,15,Month-to-month,662.71,1,21,0,0,0,44.18066666666667,0,1,0.505
CUST_02955,46,Month-to-month,920.8,0,11,0,1,1,20.017391304347825,0,1,0.303
CUST_02956,55,Two year,2541.5,0,17,0,0,0,46.20909090909091,0,0,0.355
CUST_02957,11,Month-to-month,1188.44,4,0,0,1,0,108.04,1,1,0.56
CUST_02958,67,One year,2029.1,2,28,0,1,1,30.28507462686567,0,0,0.329
CUST_02959,69,Month-to-month,846.13,0,18,0,1,0,12.262753623188406,0,1,0.21
CUST_02960,35,Month-to-month,669.16,1,15,0,0,0,19.11885714285714,0,1,0.394
CUST_02961,56,One year,1149.91,0,4,0,0,0,20.534107142857145,0,0,0.09
CUST_02962,51,One year,2763.13,1,1,0,0,0,54.17901960784314,0,0,0.239
CUST_02963,49,Month-to-month,1500.41,1,2,0,0,0,30.62061224489796,0,1,0.308
CUST_02964,2,Month-to-month,826.42,1,7,1,0,1,413.21,0,1,0.677
CUST_02965,13,Month-to-month,2114.85,1,18,0,0,1,162.68076923076922,0,1,0.799
CUST_02966,63,Two year,908.76,0,15,1,0,0,14.424761904761905,0,0,0.167
CUST_02967,49,One year,1992.1,1,20,0,0,0,40.655102040816324,0,0,0.354
CUST_02968,21,One year,2821.18,1,28,0,1,0,134.34190476190474,0,0,0.548
CUST_02969,54,One year,2722.22,3,10,0,0,0,50.41148148148148,1,0,0.338
CUST_02970,9,Two year,324.79,1,24,0,1,0,36.08777777777778,0,0,0.223
CUST_02971,35,One year,1520.24,1,4,0,1,0,43.435428571428574,0,0,0.158
CUST_02972,30,Month-to-month,2773.5,2,26,0,0,0,92.45,0,1,0.726
CUST_02973,26,Month-to-month,536.59,0,5,0,1,1,20.638076923076923,0,1,0.461
CUST_02974,13,One year,1498.9,2,28,0,0,1,115.30000000000001,0,0,0.71
CUST_02975,6,Month-to-month,2977.77,0,5,1,0,1,496.295,0,1,0.704
CUST_02976,23,Month-to-month,2512.0,0,12,1,0,1,109.21739130434783,0,1,0.652
CUST_02977,66,Month-to-month,724.77,0,24,0,1,0,10.981363636363636,0,1,0.261
CUST_02978,16,Two year,718.52,0,13,0,0,0,44.9075,0,0,0.259
CUST_02979,18,Two year,920.94,2,11,0,1,0,51.163333333333334,0,0,0.373
CUST_02980,66,Month-to-month,1470.99,1,18,0,1,0,22.287727272727274,0,1,0.355
CUST_02981,50,One year,2249.34,1,6,0,0,0,44.9868,0,0,0.165
CUST_02982,63,Month-to-month,2174.01,2,18,0,1,0,34.508095238095244,0,1,0.439
CUST_02983,29,Month-to-month,2709.25,1,17,0,0,0,93.42241379310344,0,1,0.678
CUST_02984,34,Month-to-month,488.25,1,7,0,0,1,14.360294117647058,0,1,0.404
CUST_02985,4,One year,1298.23,3,10,0,0,0,324.5575,1,0,0.387
CUST_02986,45,Month-to-month,1194.29,2,8,1,1,0,26.539777777777775,0,1,0.314
CUST_02987,12,Month-to-month,2037.99,3,18,0,1,1,169.8325,1,1,0.794
CUST_02988,17,Month-to-month,565.64,1,10,0,0,1,33.27294117647059,0,1,0.505
CUST_02989,62,Month-to-month,2018.66,1,19,1,1,1,32.55903225806452,0,1,0.426
CUST_02990,40,One year,1993.11,2,0,0,1,0,49.827749999999995,0,0,0.228
CUST_02991,25,One year,1190.47,3,25,0,0,1,47.6188,1,0,0.655
CUST_02992,60,Month-to-month,1284.03,1,15,1,1,1,21.4005,0,1,0.368
CUST_02993,62,Month-to-month,1447.65,2,2,0,1,1,23.3491935483871,0,1,0.339
CUST_02994,13,Month-to-month,1070.96,0,5,1,1,0,82.38153846153847,0,1,0.258
CUST_02995,70,Two year,1669.08,3,4,0,1,0,23.843999999999998,1,0,0.14
CUST_02996,32,Month-to-month,1890.48,0,13,0,0,1,59.0775,0,1,0.618
CUST_02997,60,Month-to-month,2636.84,0,21,0,1,1,43.94733333333333,0,1,0.43
CUST_02998,7,One year,691.59,1,29,1,0,0,98.79857142857144,0,0,0.618
CUST_02999,36,One year,1370.1,1,8,0,0,1,38.05833333333333,0,0,0.219
CUST_03000,6,Month-to-month,2477.11,0,1,0,0,1,412.8516666666667,0,1,0.613
CUST_03001,69,Month-to-month,2573.69,0,2,0,1,0,37.29985507246377,0,1,0.252
CUST_03002,19,Month-to-month,2774.33,1,4,0,0,1,146.01736842105262,0,1,0.749
CUST_03003,67,Two year,1472.0,5,20,0,0,1,21.970149253731343,1,0,0.345
CUST_03004,8,One year,658.25,2,19,0,1,0,82.28125,0,0,0.519
CUST_03005,51,Month-to-month,2283.38,2,28,0,1,1,44.7721568627451,0,1,0.496
CUST_03006,66,Month-to-month,2154.55,0,11,0,0,0,32.64469696969697,0,1,0.338
CUST_03007,23,One year,2005.61,1,2,0,0,0,87.2004347826087,0,0,0.271
CUST_03008,53,Month-to-month,1570.58,1,19,0,1,0,29.633584905660378,0,1,0.337
CUST_03009,2,One year,1468.03,2,9,0,1,0,734.015,0,0,0.391
CUST_03010,9,One year,2236.93,3,7,0,1,1,248.54777777777775,1,0,0.571
CUST_03011,29,One year,2060.23,3,23,1,1,1,71.04241379310345,1,0,0.682
CUST_03012,47,Month-to-month,1813.17,1,3,0,1,0,38.57808510638298,0,1,0.293
CUST_03013,34,One year,2331.74,2,26,1,1,0,68.58058823529412,0,0,0.446
CUST_03014,69,Month-to-month,1821.82,1,17,0,1,0,26.4031884057971,0,1,0.419
CUST_03015,42,One year,1202.21,1,12,0,0,0,28.62404761904762,0,0,0.235
CUST_03016,28,Two year,1900.27,1,18,0,0,0,67.86678571428571,0,0,0.462
CUST_03017,61,Month-to-month,1145.3,0,29,0,1,0,18.775409836065574,0,1,0.375
CUST_03018,23,Month-to-month,1324.42,4,10,0,1,1,57.58347826086957,1,1,0.668
CUST_03019,15,Month-to-month,2128.14,2,17,0,1,1,141.876,0,1,0.774
CUST_03020,50,Two year,2219.52,1,6,0,0,0,44.3904,0,0,0.155
CUST_03021,19,Month-to-month,1150.94,0,16,0,1,1,60.57578947368421,0,1,0.631
CUST_03022,68,Month-to-month,2794.52,1,23,0,0,1,41.095882352941175,0,1,0.505
CUST_03023,65,Month-to-month,1669.08,1,19,0,0,0,25.678153846153844,0,1,0.437
CUST_03024,43,Month-to-month,2423.56,3,26,0,1,1,56.36186046511628,1,1,0.744
CUST_03025,44,One year,797.24,0,5,1,1,0,18.11909090909091,0,0,0.08
CUST_03026,29,Month-to-month,678.1,1,11,0,1,0,23.382758620689657,0,1,0.378
CUST_03027,29,Month-to-month,745.14,0,12,0,0,0,25.69448275862069,0,1,0.395
CUST_03028,10,One year,1450.16,2,2,0,1,0,145.01600000000002,0,0,0.216
CUST_03029,48,Month-to-month,903.02,1,17,0,1,0,18.812916666666666,0,1,0.305
CUST_03030,18,One year,962.72,2,12,0,1,1,53.48444444444445,0,0,0.424
CUST_03031,16,One year,1669.08,3,10,0,1,1,104.3175,1,0,0.547
CUST_03032,15,One year,2514.39,2,26,0,0,0,167.626,0,0,0.587
CUST_03033,38,Month-to-month,799.39,2,19,1,0,1,21.036578947368422,0,1,0.513
CUST_03034,68,Month-to-month,1815.04,3,3,0,0,0,26.691764705882353,1,1,0.32
