customer_id,tenure_months,contract_type,monthly_charges,support_calls,payment_delay_days,is_senior_citizen,has_addon_services,churned
CUST_02640,49,Month-to-month,2004.55,2,17,0,0,1
CUST_02641,13,Month-to-month,1902.17,1,5,0,1,0
CUST_02642,56,Month-to-month,2958.85,2,3,1,0,0
CUST_02643,21,Month-to-month,843.5,0,9,0,0,0
CUST_02644,56,Two year,1331.94,3,22,1,0,0
CUST_02645,19,One year,1408.18,1,7,0,0,0
CUST_02646,59,One year,415.94,1,2,0,0,0
CUST_02647,4,Two year,1405.66,2,15,0,1,1
CUST_02648,48,Month-to-month,2079.06,1,19,0,0,1
CUST_02649,48,Month-to-month,2903.4,1,27,0,1,0
CUST_02650,45,Month-to-month,1635.94,2,27,1,0,1
CUST_02651,28,One year,2276.33,2,14,0,1,0
CUST_02652,64,Month-to-month,1853.12,3,8,0,0,1
CUST_02653,66,Month-to-month,966.93,1,14,0,1,0
CUST_02654,50,Month-to-month,,3,24,0,1,0
CUST_02655,22,One year,954.78,2,11,0,1,0
CUST_02656,63,Month-to-month,2221.44,1,20,0,0,1
CUST_02657,11,Month-to-month,2082.84,2,20,0,0,1
CUST_02658,54,Month-to-month,1123.83,0,29,0,1,1
CUST_02659,59,Two year,1160.35,0,18,0,1,0
CUST_02660,9,Month-to-month,1827.3,2,14,0,1,1
CUST_02661,16,Month-to-month,1891.56,2,2,0,0,1
CUST_02662,58,Month-to-month,2162.94,1,24,0,0,1
CUST_02663,46,Two year,867.36,1,7,0,0,0
CUST_02664,57,One year,1307.77,1,8,0,1,0
CUST_02665,45,Two year,776.01,5,14,0,0,0
CUST_02666,29,Month-to-month,882.69,2,4,0,0,1
CUST_02667,52,One year,2193.56,3,14,0,0,0
CUST_02668,43,One year,2240.52,2,23,0,1,0
CUST_02669,65,Two year,2638.89,2,24,0,0,1
CUST_02670,28,One year,672.12,1,7,1,0,1
CUST_02671,67,One year,2817.43,2,18,0,0,1
CUST_02672,71,Two year,2710.19,2,23,0,0,0
CUST_02673,44,Month-to-month,722.45,0,3,0,1,0
CUST_02674,29,Month-to-month,2542.29,0,17,1,0,0
CUST_02675,48,Two year,1953.75,1,7,0,0,0
CUST_02676,49,Month-to-month,2197.34,1,3,1,0,1
CUST_02677,35,Month-to-month,347.35,2,14,0,0,0
CUST_02678,34,Month-to-month,396.72,3,15,0,1,1
CUST_02679,14,One year,1441.17,1,29,0,0,0
CUST_02680,44,Month-to-month,973.93,1,8,1,0,0
CUST_02681,35,Month-to-month,937.57,1,12,0,1,1
CUST_02682,10,One year,1572.47,0,8,0,0,0
CUST_02683,66,Month-to-month,2792.02,2,12,1,1,0
CUST_02684,10,One year,1961.93,0,29,0,0,1
CUST_02685,69,Two year,2842.58,2,25,0,0,1
CUST_02686,21,Month-to-month,531.96,0,18,0,1,0
CUST_02687,10,One year,2834.92,0,21,0,1,0
CUST_02688,21,Two year,994.33,2,18,0,1,1
CUST_02689,63,Two year,2054.26,0,24,1,0,0
CUST_02690,48,Month-to-month,2721.88,0,6,0,0,1
CUST_02691,40,Month-to-month,2958.36,2,13,0,1,1
CUST_02692,27,Two year,2604.84,0,21,0,0,0
CUST_02693,53,Month-to-month,2100.15,4,15,0,1,1
CUST_02694,56,One year,962.9,1,27,0,1,1
CUST_02695,20,One year,1391.43,1,7,0,0,0
CUST_02696,27,One year,2179.87,3,9,0,0,0
CUST_02697,68,One year,1885.09,1,14,0,1,0
CUST_02698,53,Month-to-month,1511.04,0,19,1,1,0
CUST_02699,20,Month-to-month,1330.43,0,21,0,1,0
CUST_02700,35,Month-to-month,405.78,0,5,0,0,1
CUST_02701,22,Month-to-month,2737.63,2,12,0,1,1
CUST_02702,25,Month-to-month,597.61,0,22,0,0,0
CUST_02703,33,Month-to-month,801.67,3,3,0,1,1
CUST_02704,11,Month-to-month,333.34,2,7,0,0,1
CUST_02705,71,One year,673.54,0,10,1,0,0
CUST_02706,29,Month-to-month,1304.61,2,11,0,0,1
CUST_02707,16,Month-to-month,2954.97,2,7,0,1,1
CUST_02708,27,Two year,2727.15,1,28,1,0,1
CUST_02709,24,One year,1536.67,3,10,0,0,1
CUST_02710,4,Month-to-month,994.65,2,7,0,1,1
CUST_02711,38,Month-to-month,1718.07,2,21,0,1,1
CUST_02712,45,Month-to-month,803.83,1,1,1,1,0
CUST_02713,54,Two year,1505.14,0,10,1,1,1
CUST_02714,7,One year,2604.93,1,0,0,1,0
CUST_02715,66,One year,1920.24,4,27,0,0,1
CUST_02716,20,Month-to-month,2399.8,0,20,1,1,1
CUST_02717,27,Month-to-month,1699.85,0,4,0,0,0
CUST_02718,23,Month-to-month,1966.88,0,18,0,0,0
CUST_02719,14,Month-to-month,908.4,2,9,0,1,1
CUST_02720,60,Month-to-month,1032.79,0,24,0,1,0
CUST_02721,70,One year,670.23,2,10,0,0,0
CUST_02722,26,One year,1215.77,1,29,0,0,1
CUST_02723,51,Month-to-month,2688.65,1,1,0,0,0
CUST_02724,1,One year,2731.92,0,11,0,0,1
CUST_02725,50,Month-to-month,2181.88,2,26,0,1,0
CUST_02726,36,Month-to-month,1159.95,1,10,0,0,0
CUST_02727,37,One year,400.16,1,29,0,1,0
CUST_02728,16,Month-to-month,1529.65,1,2,1,0,1
CUST_02729,5,One year,2936.81,1,3,0,1,0
CUST_02730,11,One year,2761.47,3,19,0,1,0
CUST_02731,51,Month-to-month,2711.66,3,0,0,0,1
CUST_02732,65,Month-to-month,877.13,4,5,0,1,0
CUST_02733,47,Month-to-month,674.89,3,27,0,1,0
CUST_02734,7,Month-to-month,682.63,2,27,0,0,1
CUST_02735,27,Month-to-month,1910.77,1,28,0,0,1
CUST_02736,15,Month-to-month,1347.58,2,22,0,0,0
CUST_02737,58,Month-to-month,824.76,1,24,0,1,0
CUST_02738,8,Month-to-month,2011.99,1,17,1,1,0
CUST_02739,24,Month-to-month,2665.19,1,5,0,0,1
CUST_02740,17,Two year,2368.5,0,0,0,0,0
CUST_02741,12,Two year,333.54,2,16,0,0,0
CUST_02742,3,Month-to-month,2927.88,3,7,0,1,1
CUST_02743,51,Month-to-month,1917.14,1,6,0,1,1
CUST_02744,36,One year,1764.38,2,14,1,0,0
CUST_02745,41,Month-to-month,1145.38,1,3,0,1,0
CUST_02746,55,Two year,383.93,3,16,1,1,0
CUST_02747,8,Two year,2544.47,2,5,1,0,0
CUST_02748,32,Month-to-month,575.26,4,18,0,1,0
CUST_02749,61,Two year,2302.7,1,20,0,1,0
CUST_02750,46,Month-to-month,2205.35,3,27,0,0,1
CUST_02751,36,Month-to-month,2392.68,5,1,1,0,0
CUST_02752,59,Month-to-month,2630.0,1,6,0,1,0
CUST_02753,10,One year,1435.26,3,14,0,1,1
CUST_02754,44,Month-to-month,1679.65,1,27,0,1,0
CUST_02755,62,Month-to-month,541.78,3,12,0,1,1
CUST_02756,11,Month-to-month,2932.49,2,18,0,0,1
CUST_02757,45,Month-to-month,2393.06,0,8,0,1,0
CUST_02758,58,Month-to-month,841.2,3,11,0,1,1
CUST_02759,50,Two year,1982.46,1,28,0,0,0
CUST_02760,70,One year,2223.53,4,12,0,1,1
CUST_02761,59,Month-to-month,2595.34,1,6,0,1,0
CUST_02762,71,Month-to-month,555.44,2,15,0,1,0
CUST_02763,49,Month-to-month,1360.05,1,21,0,1,0
CUST_02764,16,One year,664.8,2,24,1,0,0
CUST_02765,62,Month-to-month,2401.25,0,20,0,1,0
CUST_02766,61,Month-to-month,2275.73,1,22,1,0,1
CUST_02767,40,Month-to-month,1380.65,1,17,0,1,0
CUST_02768,18,Month-to-month,908.44,4,4,0,1,1
CUST_02769,33,Month-to-month,2790.57,5,4,0,1,0
CUST_02770,21,One year,856.35,2,27,0,1,1
CUST_02771,14,Month-to-month,420.74,2,24,0,1,1
CUST_02772,29,One year,2209.76,2,4,0,1,0
CUST_02773,20,One year,2191.85,2,2,0,1,0
CUST_02774,48,One year,2694.5,3,26,0,0,0
CUST_02775,55,Month-to-month,1860.84,2,28,0,0,0
CUST_02776,26,Month-to-month,1869.72,2,21,1,0,1
CUST_02777,57,Two year,1391.84,2,22,0,1,0
CUST_02778,20,Two year,2371.78,2,21,0,0,1
CUST_02779,46,Two year,,0,29,0,0,0
CUST_02780,24,Month-to-month,2795.44,0,4,0,1,0
CUST_02781,41,Two year,2521.05,2,24,0,1,1
CUST_02782,3,One year,493.52,1,12,0,1,0
CUST_02783,49,Month-to-month,2439.7,1,11,0,1,1
CUST_02784,42,Month-to-month,2717.08,1,18,0,1,1
CUST_02785,18,Month-to-month,1883.7,2,29,0,0,1
CUST_02786,46,Two year,2448.24,1,29,0,0,0
CUST_02787,48,Month-to-month,1984.38,0,27,1,0,1
CUST_02788,32,Month-to-month,1364.64,2,5,0,1,0
CUST_02789,68,Two year,1298.95,3,29,0,1,1
CUST_02790,69,Two year,1776.28,2,5,0,1,0
CUST_02791,50,Two year,1828.23,2,3,0,0,0
CUST_02792,55,One year,489.86,1,19,0,1,0
CUST_02793,34,Month-to-month,483.24,2,2,0,1,0
CUST_02794,25,Month-to-month,1341.29,1,9,0,0,0
CUST_02795,51,Month-to-month,669.99,2,0,0,0,1
CUST_02796,42,Month-to-month,333.08,0,19,0,1,0
CUST_02797,40,Month-to-month,1426.25,0,19,1,1,0
CUST_02798,37,Month-to-month,531.2,2,24,0,0,1
CUST_02799,6,One year,2661.77,2,4,1,1,0
CUST_02800,14,Two year,1496.56,2,23,0,1,1
CUST_02801,52,Month-to-month,2842.96,1,4,0,0,1
CUST_02802,27,Month-to-month,1873.59,1,10,0,0,0
CUST_02803,65,One year,2404.24,1,19,0,0,0
CUST_02804,48,Month-to-month,550.34,2,6,0,1,1
CUST_02805,63,Two year,870.76,4,21,1,0,0
CUST_02806,26,Month-to-month,2672.72,3,16,0,0,1
CUST_02807,59,Month-to-month,2250.8,2,20,0,1,0
CUST_02808,12,One year,2500.42,2,4,0,0,1
CUST_02809,49,Month-to-month,2018.44,3,22,0,0,0
CUST_02810,27,Month-to-month,1546.49,0,11,0,0,0
CUST_02811,23,One year,752.58,0,2,1,0,0
CUST_02812,15,Two year,2234.73,1,21,0,0,1
CUST_02813,55,Month-to-month,,0,27,0,0,1
CUST_02814,23,One year,1280.51,0,9,0,0,0
CUST_02815,3,Month-to-month,783.36,0,7,0,1,1
CUST_02816,5,Two year,2068.45,0,6,0,1,0
CUST_02817,16,Two year,1905.23,1,14,0,0,0
CUST_02818,38,Month-to-month,2196.6,1,24,0,0,1
CUST_02819,23,Month-to-month,2344.23,1,28,1,1,1
CUST_02820,30,Month-to-month,558.55,1,8,0,1,0
CUST_02821,10,Month-to-month,2042.87,1,21,1,1,0
CUST_02822,20,One year,1443.13,0,24,1,0,1
CUST_02823,43,One year,1003.36,2,1,0,1,0
CUST_02824,48,Two year,868.95,1,13,0,0,1
CUST_02825,13,Month-to-month,1790.71,0,21,0,1,0
CUST_02826,64,One year,1340.29,1,16,1,0,0
CUST_02827,45,Month-to-month,1971.24,3,24,0,1,0
CUST_02828,28,Month-to-month,1022.74,3,15,0,1,0
CUST_02829,25,Month-to-month,1671.16,0,8,0,1,0
CUST_02830,23,Month-to-month,2795.44,4,19,0,1,1
CUST_02831,48,Two year,1159.64,3,1,0,1,1
CUST_02832,53,Two year,1958.99,1,6,0,1,0
CUST_02833,59,One year,1332.24,2,23,0,1,0
CUST_02834,55,One year,1656.01,1,4,1,1,0
CUST_02835,14,One year,747.17,2,29,0,0,0
CUST_02836,20,One year,2357.15,2,15,0,0,1
CUST_02837,36,Month-to-month,1812.71,0,4,0,1,0
CUST_02838,29,Month-to-month,1594.83,3,26,0,0,1
CUST_02839,21,Month-to-month,753.48,0,1,0,0,1
CUST_02840,9,One year,2036.86,1,11,1,0,1
CUST_02841,28,Month-to-month,898.3,2,17,0,1,1
CUST_02842,56,Month-to-month,2014.52,2,22,0,0,0
CUST_02843,69,Two year,1701.2,2,7,1,0,0
CUST_02844,38,One year,955.29,2,22,0,0,0
CUST_02845,34,Month-to-month,2849.02,3,13,0,0,1
CUST_02846,63,Two year,2376.41,1,13,0,1,0
CUST_02847,66,Month-to-month,2708.74,0,16,1,0,0
CUST_02848,32,Month-to-month,2279.7,0,10,0,1,0
CUST_02849,60,Month-to-month,762.07,1,5,0,0,0
CUST_02850,23,Two year,621.06,3,25,1,1,1
CUST_02851,3,Two year,523.3,3,24,0,1,1
CUST_02852,64,Two year,329.7,2,12,0,1,1
CUST_02853,40,One year,2634.47,1,22,0,1,0
CUST_02854,1,One year,,2,0,0,0,0
CUST_02855,5,Month-to-month,1612.98,1,4,1,0,1
CUST_02856,31,Month-to-month,869.52,0,16,0,0,1
CUST_02857,21,Two year,1539.79,2,10,0,0,0
CUST_02858,39,Month-to-month,1922.65,0,9,0,1,0
CUST_02859,11,Month-to-month,441.84,1,22,0,0,1
CUST_02860,29,Month-to-month,2735.03,0,18,0,1,1
CUST_02861,19,One year,2461.8,0,16,1,0,1
CUST_02862,53,Two year,2647.54,2,12,0,0,0
CUST_02863,6,One year,2117.5,2,15,0,1,1
CUST_02864,56,Two year,988.83,2,10,0,0,0
CUST_02865,43,Month-to-month,1348.07,1,11,0,1,1
CUST_02866,52,One year,887.8,4,21,0,0,0
CUST_02867,16,One year,2354.43,1,18,0,0,0
CUST_02868,24,Month-to-month,2523.12,4,7,1,0,1
CUST_02869,69,One year,1119.3,1,13,0,0,1
CUST_02870,37,Month-to-month,1752.13,1,11,0,1,1
CUST_02871,50,Month-to-month,1621.55,2,23,1,0,1
CUST_02872,13,Month-to-month,1879.45,0,26,0,0,1
CUST_02873,36,Two year,300.85,2,19,0,1,0
CUST_02874,5,One year,1827.84,3,8,0,1,0
CUST_02875,47,Month-to-month,1775.02,0,7,0,0,0
CUST_02876,4,Two year,1718.21,2,12,0,1,1
CUST_02877,39,Month-to-month,2142.66,7,15,0,1,1
CUST_02878,56,Month-to-month,745.61,2,14,1,1,0
CUST_02879,4,One year,2332.72,2,18,0,1,1
CUST_02880,39,Two year,1677.38,1,24,0,1,0
CUST_02881,40,Two year,2740.34,3,23,1,0,1
CUST_02882,38,Month-to-month,403.11,0,15,0,1,0
CUST_02883,54,Month-to-month,362.99,0,13,0,0,0
CUST_02884,49,Month-to-month,2850.49,1,8,1,1,0
CUST_02885,32,Month-to-month,,2,22,0,1,1
CUST_02886,49,Month-to-month,,3,29,0,1,1
CUST_02887,59,Month-to-month,1022.18,3,8,0,0,0
CUST_02888,46,One year,377.84,1,0,0,1,1
CUST_02889,68,Two year,382.43,2,23,1,0,0
CUST_02890,35,Month-to-month,2769.93,0,21,0,0,0
CUST_02891,71,Two year,572.87,1,0,0,0,0
CUST_02892,55,One year,1426.42,1,18,0,1,1
CUST_02893,45,Two year,1143.95,1,25,0,1,0
CUST_02894,12,One year,2299.37,3,8,1,1,1
CUST_02895,48,Month-to-month,1516.02,2,21,0,1,1
CUST_02896,46,One year,1927.4,2,7,1,0,0
CUST_02897,12,Two year,320.53,1,14,0,1,0
CUST_02898,24,One year,415.83,0,21,1,0,0
CUST_02899,27,Month-to-month,2193.77,0,17,0,1,1
CUST_02900,9,One year,2120.3,2,15,1,1,0
CUST_02901,38,Month-to-month,2795.9,1,8,0,0,0
CUST_02902,50,Month-to-month,2163.23,2,6,0,0,1
CUST_02903,13,Month-to-month,1359.26,1,16,1,1,0
CUST_02904,63,Month-to-month,1899.47,1,10,0,1,1
CUST_02905,43,One year,1626.1,1,16,1,0,1
CUST_02906,10,One year,820.38,1,19,0,0,1
CUST_02907,33,Month-to-month,440.59,0,8,0,1,0
CUST_02908,7,Two year,1926.38,1,23,0,1,0
CUST_02909,63,One year,1838.23,0,3,0,1,0
CUST_02910,38,Month-to-month,1985.86,1,28,0,0,1
CUST_02911,13,One year,,0,7,0,0,1
CUST_02912,33,Month-to-month,321.76,3,0,0,0,1
CUST_02913,58,Two year,1967.25,0,7,0,0,0
CUST_02914,6,Two year,725.45,2,23,1,0,1
CUST_02915,70,Two year,2633.59,2,16,1,0,0
CUST_02916,18,Two year,674.83,2,24,0,0,0
CUST_02917,35,Month-to-month,2761.44,0,17,0,0,0
CUST_02918,38,Two year,873.36,1,25,0,0,0
CUST_02919,69,Month-to-month,995.24,3,2,1,1,0
CUST_02920,11,Month-to-month,2651.42,1,10,0,1,1
CUST_02921,55,Month-to-month,530.14,1,18,0,0,0
CUST_02922,41,One year,510.87,4,4,0,0,0
CUST_02923,52,Two year,2668.25,0,14,0,0,0
CUST_02924,6,Month-to-month,1372.8,1,8,0,1,0
CUST_02925,51,One year,854.93,1,17,0,0,0
CUST_02926,47,Two year,,1,17,1,1,0
CUST_02927,23,Month-to-month,441.18,1,29,0,1,1
CUST_02928,45,Month-to-month,1087.78,5,8,0,1,0
CUST_02929,6,One year,2352.01,2,28,1,1,1
CUST_02930,54,One year,1115.3,5,9,1,0,0
CUST_02931,18,Month-to-month,981.3,4,6,0,1,1
CUST_02932,65,Month-to-month,600.08,1,2,0,0,1
CUST_02933,56,One year,1538.94,3,14,0,0,0
CUST_02934,67,One year,1938.31,3,23,0,0,1
CUST_02935,9,Two year,2267.64,0,7,0,0,0
CUST_02936,56,Month-to-month,654.02,0,26,0,1,0
CUST_02937,14,Month-to-month,1953.75,2,25,0,1,0
CUST_02938,42,One year,1981.09,2,10,0,0,0
CUST_02939,57,Two year,2861.87,4,16,1,1,0
CUST_02940,50,Month-to-month,970.82,0,10,0,1,0
CUST_02941,70,Two year,2992.31,4,8,1,1,0
CUST_02942,39,Month-to-month,1516.43,1,27,0,1,0
CUST_02943,49,Two year,1678.65,3,6,0,1,0
CUST_02944,51,Month-to-month,1125.44,1,12,1,1,1
CUST_02945,43,Month-to-month,1675.62,0,21,1,1,0
CUST_02946,45,Month-to-month,2278.24,0,15,0,0,0
CUST_02947,55,Month-to-month,1857.04,1,25,0,1,1
CUST_02948,43,Month-to-month,2586.62,1,3,0,0,0
CUST_02949,69,Month-to-month,1134.93,2,25,0,0,0
CUST_02950,9,Month-to-month,2625.07,1,15,0,1,1
CUST_02951,1,Month-to-month,2885.66,3,21,0,0,1
CUST_02952,55,One year,329.17,1,29,0,0,1
CUST_02953,9,Month-to-month,2037.98,1,26,0,0,1
CUST_02954,15,Month-to-month,662.71,1,21,0,0,0
CUST_02955,46,Month-to-month,920.8,0,11,0,1,1
CUST_02956,55,Two year,2541.5,0,17,0,0,0
CUST_02957,11,Month-to-month,1188.44,4,0,0,1,0
CUST_02958,67,One year,2029.1,2,28,0,1,1
CUST_02959,69,Month-to-month,846.13,0,18,0,1,0
CUST_02960,35,Month-to-month,669.16,1,15,0,0,0
CUST_02961,56,One year,1149.91,0,4,0,0,0
CUST_02962,51,One year,2763.13,1,1,0,0,0
CUST_02963,49,Month-to-month,1500.41,1,2,0,0,0
CUST_02964,2,Month-to-month,826.42,1,7,1,0,1
CUST_02965,13,Month-to-month,2114.85,1,18,0,0,1
CUST_02966,63,Two year,908.76,0,15,1,0,0
CUST_02967,49,One year,1992.1,1,20,0,0,0
CUST_02968,21,One year,2821.18,1,28,0,1,0
CUST_02969,54,One year,2722.22,3,10,0,0,0
CUST_02970,9,Two year,324.79,1,24,0,1,0
CUST_02971,35,One year,1520.24,1,4,0,1,0
CUST_02972,30,Month-to-month,2773.5,2,26,0,0,0
CUST_02973,26,Month-to-month,536.59,0,5,0,1,1
CUST_02974,13,One year,1498.9,2,28,0,0,1
CUST_02975,6,Month-to-month,2977.77,0,5,1,0,1
CUST_02976,23,Month-to-month,2512.0,0,12,1,0,1
CUST_02977,66,Month-to-month,724.77,0,24,0,1,0
CUST_02978,16,Two year,718.52,0,13,0,0,0
CUST_02979,18,Two year,920.94,2,11,0,1,0
CUST_02980,66,Month-to-month,1470.99,1,18,0,1,0
CUST_02981,50,One year,2249.34,1,6,0,0,0
CUST_02982,63,Month-to-month,2174.01,2,18,0,1,0
CUST_02983,29,Month-to-month,2709.25,1,17,0,0,0
CUST_02984,34,Month-to-month,488.25,1,7,0,0,1
CUST_02985,4,One year,1298.23,3,10,0,0,0
CUST_02986,45,Month-to-month,1194.29,2,8,1,1,0
CUST_02987,12,Month-to-month,2037.99,3,18,0,1,1
CUST_02988,17,Month-to-month,565.64,1,10,0,0,1
CUST_02989,62,Month-to-month,2018.66,1,19,1,1,1
CUST_02990,40,One year,1993.11,2,0,0,1,0
CUST_02991,25,One year,1190.47,3,25,0,0,1
CUST_02992,60,Month-to-month,1284.03,1,15,1,1,1
CUST_02993,62,Month-to-month,1447.65,2,2,0,1,1
CUST_02994,13,Month-to-month,1070.96,0,5,1,1,0
CUST_02995,70,Two year,,3,4,0,1,0
CUST_02996,32,Month-to-month,1890.48,0,13,0,0,1
CUST_02997,60,Month-to-month,2636.84,0,21,0,1,1
CUST_02998,7,One year,691.59,1,29,1,0,0
CUST_02999,36,One year,1370.1,1,8,0,0,1
CUST_03000,6,Month-to-month,2477.11,0,1,0,0,1
CUST_03001,69,Month-to-month,2573.69,0,2,0,1,0
CUST_03002,19,Month-to-month,2774.33,1,4,0,0,1
CUST_03003,67,Two year,1472.0,5,20,0,0,1
CUST_03004,8,One year,658.25,2,19,0,1,0
CUST_03005,51,Month-to-month,2283.38,2,28,0,1,1
CUST_03006,66,Month-to-month,2154.55,0,11,0,0,0
CUST_03007,23,One year,2005.61,1,2,0,0,0
CUST_03008,53,Month-to-month,1570.58,1,19,0,1,0
CUST_03009,2,One year,1468.03,2,9,0,1,0
CUST_03010,9,One year,2236.93,3,7,0,1,1
CUST_03011,29,One year,2060.23,3,23,1,1,1
CUST_03012,47,Month-to-month,1813.17,1,3,0,1,0
CUST_03013,34,One year,2331.74,2,26,1,1,0
CUST_03014,69,Month-to-month,1821.82,1,17,0,1,0
CUST_03015,42,One year,1202.21,1,12,0,0,0
CUST_03016,28,Two year,1900.27,1,18,0,0,0
CUST_03017,61,Month-to-month,1145.3,0,29,0,1,0
CUST_03018,23,Month-to-month,1324.42,4,10,0,1,1
CUST_03019,15,Month-to-month,2128.14,2,17,0,1,1
CUST_03020,50,Two year,2219.52,1,6,0,0,0
CUST_03021,19,Month-to-month,1150.94,0,16,0,1,1
CUST_03022,68,Month-to-month,2794.52,1,23,0,0,1
CUST_03023,65,Month-to-month,,1,19,0,0,0
CUST_03024,43,Month-to-month,2423.56,3,26,0,1,1
CUST_03025,44,One year,797.24,0,5,1,1,0
CUST_03026,29,Month-to-month,678.1,1,11,0,1,0
CUST_03027,29,Month-to-month,745.14,0,12,0,0,0
CUST_03028,10,One year,1450.16,2,2,0,1,0
CUST_03029,48,Month-to-month,903.02,1,17,0,1,0
CUST_03030,18,One year,962.72,2,12,0,1,1
CUST_03031,16,One year,,3,10,0,1,1
CUST_03032,15,One year,2514.39,2,26,0,0,0
CUST_03033,38,Month-to-month,799.39,2,19,1,0,1
CUST_03034,68,Month-to-month,1815.04,3,3,0,0,0
CUST_03035,69,One year,1942.58,1,26,0,1,0
CUST_03036,57,Two year,612.72,1,23,0,0,0
CUST_03037,45,Month-to-month,615.03,2,23,0,0,1
CUST_03038,1,Month-to-month,1074.01,3,8,0,0,0
CUST_03039,13,Two year,2400.26,4,11,0,0,1
CUST_03040,2,Month-to-month,2466.87,1,29,0,1,1
CUST_03041,50,Month-to-month,2935.54,2,9,0,1,1
CUST_03042,6,Month-to-month,1691.88,5,13,0,1,1
CUST_03043,61,One year,1356.06,1,24,1,0,0
CUST_03044,25,Month-to-month,1588.07,2,13,0,0,1
CUST_03045,32,One year,407.81,0,27,0,0,0
CUST_03046,44,One year,1248.82,1,21,0,1,0
CUST_03047,22,Two year,2645.77,1,13,0,1,0
CUST_03048,63,Month-to-month,2025.19,2,0,0,0,0
CUST_03049,14,Month-to-month,674.97,2,5,0,0,1
CUST_03050,29,Two year,2979.24,3,29,0,0,1
CUST_03051,32,Month-to-month,736.61,0,5,1,1,0
CUST_03052,12,Two year,2363.45,0,17,0,0,0
CUST_03053,13,Two year,2855.07,2,1,0,0,1
CUST_03054,66,Month-to-month,638.76,3,16,0,1,0
CUST_03055,26,Month-to-month,681.98,1,13,0,0,1
CUST_03056,41,Two year,,1,0,0,0,0
CUST_03057,67,One year,2786.91,0,12,0,0,0
CUST_03058,4,Month-to-month,,3,29,1,0,1
CUST_03059,61,Month-to-month,2980.15,2,3,0,1,0
CUST_03060,12,Month-to-month,2795.61,2,15,0,1,1
CUST_03061,23,One year,2379.93,2,8,0,0,0
CUST_03062,69,One year,1671.53,3,1,0,0,0
CUST_03063,48,Two year,2477.2,2,3,0,0,1
CUST_03064,64,Month-to-month,1402.02,1,23,0,0,0
CUST_03065,58,Two year,1517.68,2,1,0,0,0
CUST_03066,51,Two year,2652.82,2,5,0,0,0
CUST_03067,45,Month-to-month,341.72,2,17,0,1,0
CUST_03068,4,Two year,2265.59,2,24,0,0,1
CUST_03069,38,Month-to-month,897.69,2,20,1,1,1
CUST_03070,57,Month-to-month,2104.27,1,5,0,1,1
CUST_03071,31,Month-to-month,2352.89,2,4,0,1,0
CUST_03072,21,Two year,2316.43,4,28,0,1,1
CUST_03073,60,Two year,1430.99,3,12,0,1,0
CUST_03074,61,One year,2627.17,1,4,0,1,0
CUST_03075,63,Month-to-month,680.42,3,23,0,0,1
CUST_03076,3,Two year,2487.22,2,27,0,1,0
CUST_03077,6,Month-to-month,1831.47,3,24,1,0,1
CUST_03078,24,One year,2356.42,1,26,1,1,1
CUST_03079,65,Month-to-month,2218.32,2,21,1,0,1
CUST_03080,36,Month-to-month,1695.53,1,13,0,0,1
CUST_03081,32,Month-to-month,689.52,1,22,0,0,1
CUST_03082,54,Month-to-month,1215.02,0,2,1,1,0
CUST_03083,66,Month-to-month,2432.0,1,6,0,0,1
CUST_03084,33,Month-to-month,493.17,2,1,1,1,0
CUST_03085,28,Month-to-month,2612.21,3,23,0,0,1
CUST_03086,33,Month-to-month,2385.72,0,8,0,0,0
CUST_03087,17,One year,1951.43,1,22,1,1,0
CUST_03088,63,Month-to-month,2147.83,3,11,1,0,1
CUST_03089,68,One year,2009.18,3,18,1,1,0
CUST_03090,19,One year,1869.58,5,27,1,1,0
CUST_03091,66,Month-to-month,2355.26,1,27,0,1,0
CUST_03092,24,Two year,2007.6,2,25,0,0,1
CUST_03093,10,One year,,2,29,0,1,0
CUST_03094,45,Month-to-month,587.22,2,4,0,1,0
CUST_03095,16,Two year,2610.82,0,5,0,0,1
CUST_03096,33,Month-to-month,2600.68,1,28,1,0,1
CUST_03097,55,Month-to-month,2399.65,2,11,0,0,0
CUST_03098,32,One year,2548.32,1,29,0,1,0
CUST_03099,48,Month-to-month,1157.02,0,8,0,0,0
CUST_03100,17,Month-to-month,1326.89,1,12,0,0,1
CUST_03101,21,Month-to-month,2211.57,1,8,0,1,0
CUST_03102,30,Two year,2144.34,4,13,0,0,0
CUST_03103,32,One year,1257.14,4,8,0,1,1
CUST_03104,8,One year,412.64,1,14,0,0,0
CUST_03105,3,Month-to-month,439.66,1,10,0,0,0
CUST_03106,38,Month-to-month,1829.37,2,3,0,0,0
CUST_03107,56,Month-to-month,1758.05,1,15,0,1,0
CUST_03108,50,Month-to-month,1966.89,3,3,0,1,1
CUST_03109,47,Month-to-month,1757.19,3,24,0,0,1
CUST_03110,15,One year,631.93,4,18,0,0,1
CUST_03111,21,Two year,1532.56,3,5,0,0,1
CUST_03112,13,Month-to-month,1645.96,0,21,0,1,1
CUST_03113,60,Month-to-month,,2,16,0,1,1
CUST_03114,48,One year,1739.74,1,29,0,1,0
CUST_03115,33,Month-to-month,2304.7,1,17,0,0,0
CUST_03116,64,Month-to-month,2872.63,1,0,0,1,0
CUST_03117,43,Two year,1849.01,3,5,0,0,0
CUST_03118,11,Month-to-month,907.02,4,1,0,1,1
CUST_03119,19,Two year,2075.81,2,18,0,0,0
